fecha,hora,parada,linea,identificadorCoche,esAdaptado,tiempo_min,distancia_km
2025-09-17,19:05:33,7881,153 R,417(A),False,12,3.4116097611490455
2025-09-17,19:05:33,7881,153 R,332(A),True,24,4.753625989971495
2025-09-17,19:05:33,7881,123,1229(A),False,29,6.636346929186598
2025-09-17,19:05:33,7881,153 N,323(C),True,34,2.88137936273679
2025-09-17,19:05:33,7881,120,1195(A),False,39,0.7187533233491735
2025-09-17,19:05:33,7881,153 R,1225(A),False,42,2.944620494215423
2025-09-17,19:05:33,7881,120,1145(A),False,44,0.8852864497308405
2025-09-17,19:05:33,7881,123,158(A),True,49,2.0204757322104454
2025-09-17,19:05:33,7881,153 N,419(A),False,50,0.9160448749582654
2025-09-17,19:05:33,7881,123,1138(A),False,51,1.6935497941918913
2025-09-17,19:05:33,7881,153 N,339(A),True,93,2.9053168239120892
2025-09-17,19:05:33,5742,122 ROJA,4256,False,3,1.1830661418640935
2025-09-17,19:05:33,5742,122 ROJA,4258,False,5,2.6992416049393717
2025-09-17,19:05:33,5742,122 VERDE,4240,False,10,2.9709574992987426
2025-09-17,19:05:33,5742,128 R,3871,True,13,3.0259124197405103
2025-09-17,19:05:33,5742,122 ROJA,4249,False,17,4.015283246556694
2025-09-17,19:05:33,5742,128 R,3894,True,21,3.046500199818803
2025-09-17,19:10:37,7881,153 R,417(A),False,8,2.7081807667856648
2025-09-17,19:10:37,7881,153 N,395(A),True,12,3.4695911402611728
2025-09-17,19:10:37,7881,153 R,332(A),True,19,4.83467523431952
2025-09-17,19:10:37,7881,120,1195(A),False,32,2.335432372370583
2025-09-17,19:10:37,7881,120,1145(A),False,40,0.3393507532433406
2025-09-17,19:10:37,7881,153 N,419(A),False,45,2.194175603141504
2025-09-17,19:10:37,7881,123,158(A),True,45,2.7723903982769054
2025-09-17,19:10:37,7881,123,1138(A),False,47,2.261796230718466
2025-09-17,19:10:37,7881,120,1205(A),False,60,0.3840184805089162
2025-09-17,19:10:37,7881,123,1236(A),False,69,0.6815279484431788
2025-09-17,19:10:37,7881,153 N,339(A),True,88,2.8625587596751947
2025-09-17,19:10:37,5742,122 ROJA,4256,False,0,0.17240268727395403
2025-09-17,19:10:37,5742,122 ROJA,4258,False,2,1.1378792845674082
2025-09-17,19:10:37,5742,122 VERDE,4240,False,5,2.2423602018006914
2025-09-17,19:10:37,5742,128 R,3871,True,8,2.3054094287158295
2025-09-17,19:10:37,5742,122 ROJA,4249,False,15,3.4188328854657097
2025-09-17,19:10:37,5742,128 R,3894,True,17,3.5630294275365264
2025-09-17,19:10:37,5742,122 VERDE,4147,False,21,4.062676420974151
2025-09-17,19:15:41,7881,153 R,417(A),False,0,0.8719521032762549
2025-09-17,19:15:41,7881,153 N,395(A),True,9,3.0155915212241866
2025-09-17,19:15:41,7881,153 R,332(A),True,13,3.4374156969253566
2025-09-17,19:15:41,7881,153 N,323(C),True,24,4.387804932316063
2025-09-17,19:15:41,7881,120,1195(A),False,27,2.895529459540879
2025-09-17,19:15:41,7881,153 R,1225(A),False,32,4.387629890917635
2025-09-17,19:15:41,7881,123,158(A),True,41,3.5484579626783828
2025-09-17,19:15:41,7881,123,1138(A),False,43,3.2081324296894187
2025-09-17,19:15:41,7881,123,1228(A),False,51,3.380863714945152
2025-09-17,19:15:41,7881,120,1205(A),False,55,2.3417613722459323
2025-09-17,19:15:41,7881,120,413(C),False,73,3.630073782351699
2025-09-17,19:15:41,7881,153 N,339(A),True,83,2.468886939888533
2025-09-17,19:15:41,5742,122 VERDE,4240,False,0,0.9309207510199566
2025-09-17,19:15:41,5742,128 R,3871,True,5,1.9715089727839061
2025-09-17,19:15:41,5742,122 ROJA,4249,False,10,3.5018492384039734
2025-09-17,19:15:41,5742,122 VERDE,4148,False,11,4.172391194937704
2025-09-17,19:15:41,5742,128 R,3894,True,13,2.866894894165011
2025-09-17,19:15:41,5742,122 VERDE,4147,False,21,4.0624418420446125
2025-09-17,19:15:41,5742,122 ROJA,4247,False,39,3.99176479797748
2025-09-17,19:20:45,7881,153 N,395(A),True,2,1.3018234255709857
2025-09-17,19:20:45,7881,153 R,332(A),True,8,2.7650181243765113
2025-09-17,19:20:45,7881,153 N,323(C),True,20,4.6747657749632765
2025-09-17,19:20:45,7881,120,1195(A),False,23,3.3484804572878444
2025-09-17,19:20:45,7881,153 R,1225(A),False,27,4.753809126258906
2025-09-17,19:20:45,7881,153 N,419(A),False,35,4.335700703854287
2025-09-17,19:20:45,7881,123,158(A),True,36,3.6297568334409314
2025-09-17,19:20:45,7881,123,1138(A),False,39,4.240577592014399
2025-09-17,19:20:45,7881,123,1228(A),False,46,4.780142090322793
2025-09-17,19:20:45,7881,153 R,329(A),True,48,1.4524216637327727
2025-09-17,19:20:45,7881,120,1205(A),False,49,3.3308621651517667
2025-09-17,19:20:45,7881,120,413(C),False,67,2.9352187108532726
2025-09-17,19:20:45,5742,128 R,3871,True,0,0.4858284422681005
2025-09-17,19:20:45,5742,122 ROJA,4249,False,2,2.1635575772671736
2025-09-17,19:20:45,5742,128 R,3894,True,4,2.745385480278254
2025-09-17,19:20:45,5742,122 VERDE,4148,False,17,3.4167218585425
2025-09-17,19:20:45,5742,122 VERDE,4147,False,21,4.056701892304354
2025-09-17,19:20:45,5742,122 VERDE,4251,False,24,4.175629895419528
2025-09-17,19:20:45,5742,122 ROJA,4247,False,34,4.007641343871721
2025-09-17,19:25:49,7881,153 R,332(A),True,3,2.077158837059875
2025-09-17,19:25:49,7881,120,1145(A),False,10,3.338154986224252
2025-09-17,19:25:49,7881,153 N,323(C),True,15,4.0391015367737655
2025-09-17,19:25:49,7881,120,1195(A),False,20,3.5557033568517613
2025-09-17,19:25:49,7881,153 R,1225(A),False,22,4.752705567573481
2025-09-17,19:25:49,7881,153 N,419(A),False,30,4.703632608989057
2025-09-17,19:25:49,7881,123,1138(A),False,34,5.6898880048335725
2025-09-17,19:25:49,7881,123,1228(A),False,41,5.2109095623384345
2025-09-17,19:25:49,7881,153 R,329(A),True,43,0.1634747102710725
2025-09-17,19:25:49,7881,120,1205(A),False,44,3.334340620102485
2025-09-17,19:25:49,7881,123,1236(A),False,54,2.0226374024442526
2025-09-17,19:25:49,7881,153 N,339(A),True,73,3.7417561095634078
2025-09-17,19:25:49,5742,128 R,3894,True,3,2.745385480278254
2025-09-17,19:25:49,5742,122 VERDE,4148,False,12,3.0636929575773966
2025-09-17,19:25:49,5742,122 VERDE,4147,False,17,3.4838445225701826
2025-09-17,19:25:49,5742,122 VERDE,4251,False,19,4.179565635208417
2025-09-17,19:25:49,5742,122 ROJA,4247,False,29,4.023676109204114
2025-09-17,19:30:53,7881,153 N,323(C),True,10,3.3638566243250456
2025-09-17,19:30:53,7881,120,1195(A),False,18,3.6787813846124227
2025-09-17,19:30:53,7881,153 R,1225(A),False,19,4.752522649028037
2025-09-17,19:30:53,7881,153 N,419(A),False,25,4.704677400679807
2025-09-17,19:30:53,7881,153 R,329(A),True,37,1.233086409059609
2025-09-17,19:30:53,7881,120,1205(A),False,39,3.639194203378022
2025-09-17,19:30:53,7881,123,1236(A),False,49,3.4249107786608635
2025-09-17,19:30:53,7881,153 R,327(C),True,51,0.3783246482953569
2025-09-17,19:30:53,7881,120,413(C),False,57,1.6921463471860418
2025-09-17,19:30:53,7881,153 N,339(A),True,68,3.483264117497363
2025-09-17,19:30:53,7881,123,363(C),False,77,1.6188684369075843
2025-09-17,19:30:53,7881,123,1232(A),False,92,3.806672331076033
2025-09-17,19:30:53,5742,128 R,3894,True,0,0.2886132290935912
2025-09-17,19:30:53,5742,122 VERDE,4148,False,5,1.8481440211923907
2025-09-17,19:30:53,5742,122 VERDE,4147,False,12,3.157211202507104
2025-09-17,19:30:53,5742,122 VERDE,4251,False,19,3.4219275057547662
2025-09-17,19:30:53,5742,122 ROJA,4247,False,24,4.009648188250751
2025-09-17,19:35:58,7881,153 N,323(C),True,6,2.2844586288663096
2025-09-17,19:35:58,7881,120,1195(A),False,13,3.3236124001939262
2025-09-17,19:35:58,7881,153 R,1225(A),False,15,3.9906267125427157
2025-09-17,19:35:58,7881,120,1145(A),False,19,3.5476908305843793
2025-09-17,19:35:58,7881,153 N,419(A),False,20,4.704794585330519
2025-09-17,19:35:58,7881,153 R,329(A),True,31,2.6828591715772903
2025-09-17,19:35:58,7881,120,1205(A),False,34,3.5466674688370827
2025-09-17,19:35:58,7881,123,1236(A),False,44,4.555112979751441
2025-09-17,19:35:58,7881,153 R,327(C),True,46,0.9237148055660767
2025-09-17,19:35:58,7881,123,1231(A),False,57,1.6734563673725495
2025-09-17,19:35:58,7881,153 N,339(A),True,63,3.2766932552924697
2025-09-17,19:35:58,7881,123,363(C),False,72,0.9662191936806865
2025-09-17,19:35:58,5742,122 VERDE,4147,False,8,2.4412901969290957
2025-09-17,19:35:58,5742,122 VERDE,4251,False,13,2.972784625367788
2025-09-17,19:35:58,5742,122 ROJA,4247,False,18,4.031043193074496
2025-09-17,19:41:01,7881,153 N,323(C),True,0,0.5385733899923246
2025-09-17,19:41:01,7881,120,1195(A),False,7,2.5577476844210847
2025-09-17,19:41:01,7881,153 R,1225(A),False,11,3.383992771961652
2025-09-17,19:41:01,7881,153 N,419(A),False,15,4.008098216424492
2025-09-17,19:41:01,7881,120,1145(A),False,19,3.544703309761933
2025-09-17,19:41:01,7881,123,1228(A),False,26,6.485498125904569
2025-09-17,19:41:01,7881,153 R,329(A),True,27,3.4112204005039057
2025-09-17,19:41:01,7881,120,1205(A),False,29,3.5462385391690527
2025-09-17,19:41:01,7881,123,1236(A),False,39,5.911768648372954
2025-09-17,19:41:01,7881,153 R,327(C),True,40,2.330954753736043
2025-09-17,19:41:01,7881,123,1231(A),False,52,1.6734563673725495
2025-09-17,19:41:01,7881,153 N,339(A),True,58,3.159975147298867
2025-09-17,19:41:01,5742,122 VERDE,4147,False,3,1.2614236717459455
2025-09-17,19:41:01,5742,122 VERDE,4251,False,7,2.3675362537709552
2025-09-17,19:41:01,5742,122 ROJA,4247,False,16,3.4208563833274566
2025-09-17,19:46:06,7881,120,1195(A),False,2,0.9137191729206304
2025-09-17,19:46:06,7881,153 R,1225(A),False,5,2.0137616970300036
2025-09-17,19:46:06,7881,153 N,419(A),False,12,3.4295499105110383
2025-09-17,19:46:06,7881,120,1145(A),False,19,3.5527095679099308
2025-09-17,19:46:06,7881,123,1228(A),False,20,5.0597909341810015
2025-09-17,19:46:06,7881,153 R,329(A),True,23,4.498488138069407
2025-09-17,19:46:06,7881,120,1205(A),False,24,3.549249560079026
2025-09-17,19:46:06,7881,123,158(A),True,28,6.7583569010987405
2025-09-17,19:46:06,7881,153 R,327(C),True,35,3.4442345517288055
2025-09-17,19:46:06,7881,123,1231(A),False,47,5.461616510362239
2025-09-17,19:46:06,7881,153 N,339(A),True,53,2.4573791529102427
2025-09-17,19:46:06,5742,122 VERDE,4251,False,2,0.926812642761559
2025-09-17,19:46:06,5742,122 ROJA,4247,False,11,3.382216148091352
2025-09-17,19:51:10,7881,153 N,419(A),False,7,2.3640339190188175
2025-09-17,19:51:10,7881,123,1228(A),False,16,3.682740926151218
2025-09-17,19:51:10,7881,120,1205(A),False,19,3.549249560079026
2025-09-17,19:51:10,7881,153 R,329(A),True,20,4.752214953763074
2025-09-17,19:51:10,7881,153 R,327(C),True,30,4.413914359432062
2025-09-17,19:51:10,7881,120,413(C),False,37,2.0758096280810734
2025-09-17,19:51:10,7881,123,1231(A),False,42,6.719899921782015
2025-09-17,19:51:10,7881,153 N,339(A),True,48,1.2087538520270955
2025-09-17,19:51:10,7881,120,1191(A),False,57,1.0052811089296871
2025-09-17,19:51:10,7881,123,363(C),False,57,3.6248570678296415
2025-09-17,19:51:10,7881,153 R,331(A),True,88,2.811213308965765
2025-09-17,19:51:10,5742,122 ROJA,4247,False,4,1.3696264253988495
2025-09-17,19:51:10,5742,128 R,3881,True,30,3.807758037050653
2025-09-17,19:56:14,7881,153 N,419(A),False,0,0.4538004933736294
2025-09-17,19:56:14,7881,123,1228(A),False,9,2.109866657034366
2025-09-17,19:56:14,7881,120,1205(A),False,14,3.3763620001959125
2025-09-17,19:56:14,7881,153 R,329(A),True,20,4.752214953763074
2025-09-17,19:56:14,7881,153 R,327(C),True,25,4.741015555533907
2025-09-17,19:56:14,7881,123,1236(A),False,28,6.727649971268288
2025-09-17,19:56:14,7881,120,413(C),False,32,3.3734309029394467
2025-09-17,19:56:14,7881,153 N,339(A),True,43,0.10749867042604874
2025-09-17,19:56:14,7881,120,1191(A),False,52,0.4750899722343174
2025-09-17,19:56:14,7881,123,363(C),False,52,5.228143223273756
2025-09-17,19:56:14,7881,153 R,331(A),True,83,2.46756422491745
2025-09-17,19:56:14,5742,128 R,3881,True,25,3.002440310440874
2025-09-17,19:56:14,5742,122 VERDE,4145,False,27,4.184168086719776
2025-09-17,20:01:18,7881,120,1205(A),False,9,2.911847622708998
2025-09-17,20:01:18,7881,153 R,327(C),True,20,4.7434254704592425
2025-09-17,20:01:18,7881,153 R,329(A),True,20,4.751115604604531
2025-09-17,20:01:18,7881,123,1236(A),False,21,5.23331963799832
2025-09-17,20:01:18,7881,120,413(C),False,27,3.5746352923824576
2025-09-17,20:01:18,7881,153 N,339(A),True,38,1.6488088838916106
2025-09-17,20:01:18,7881,120,1191(A),False,47,0.854212129770849
2025-09-17,20:01:18,7881,123,363(C),False,47,6.545893938883121
2025-09-17,20:01:18,7881,123,1229(A),False,77,0.5583624182328742
2025-09-17,20:01:18,7881,153 R,331(A),True,78,3.2999972698810764
2025-09-17,20:01:18,5742,122 ROJA,4166,False,13,4.027460334274928
2025-09-17,20:01:18,5742,128 R,3881,True,18,3.483981870290901
2025-09-17,20:01:18,5742,122 VERDE,4145,False,22,4.177346440156255
2025-09-17,20:06:22,7881,123,1228(A),False,0,0.27365693688948567
2025-09-17,20:06:22,7881,120,1205(A),False,5,1.7419228983712811
2025-09-17,20:06:22,7881,123,1236(A),False,15,4.3239562979694846
2025-09-17,20:06:22,7881,153 R,327(C),True,16,4.833801908018589
2025-09-17,20:06:22,7881,153 R,329(A),True,19,4.8277078443204715
2025-09-17,20:06:22,7881,120,413(C),False,22,3.5479571618852095
2025-09-17,20:06:22,7881,153 N,339(A),True,32,3.127062787714488
2025-09-17,20:06:22,7881,120,1191(A),False,42,2.1411266239022426
2025-09-17,20:06:22,7881,123,1232(A),False,57,2.582061597120477
2025-09-17,20:06:22,7881,153 R,331(A),True,73,3.5499821112391334
2025-09-17,20:06:22,5742,122 ROJA,4166,False,8,4.030627838788216
2025-09-17,20:06:22,5742,128 R,3881,True,16,3.531856224442594
2025-09-17,20:06:22,5742,122 VERDE,4145,False,20,3.922555247312302
2025-09-17,20:06:22,5742,128 R,3872,True,31,3.8561041491647976
2025-09-17,20:11:26,7881,123,1236(A),False,9,2.114137213042441
2025-09-17,20:11:26,7881,153 R,330(A),True,9,3.350551762766692
2025-09-17,20:11:26,7881,153 R,327(C),True,10,3.4364068875742952
2025-09-17,20:11:26,7881,120,413(C),False,19,3.545806340674293
2025-09-17,20:11:26,7881,120,1191(A),False,37,3.3489382767621967
2025-09-17,20:11:26,7881,123,1232(A),False,52,3.664888796672812
2025-09-17,20:11:26,7881,120,1198(A),False,59,1.3607978225543833
2025-09-17,20:11:26,7881,153 R,328(C),True,85,2.592156033927272
2025-09-17,20:11:26,5742,128 R,3881,True,11,2.6191731676019225
2025-09-17,20:11:26,5742,122 VERDE,4145,False,15,3.2804769897071666
2025-09-17,20:11:26,5742,122 ROJA,4166,False,20,4.02669278459766
2025-09-17,20:11:26,5742,128 R,3872,True,27,3.103275276058244
2025-09-17,20:16:30,7881,153 R,327(C),True,6,2.497900180365127
2025-09-17,20:16:30,7881,120,413(C),False,12,3.314232251858161
2025-09-17,20:16:30,7881,153 N,339(A),True,22,4.546487074076838
2025-09-17,20:16:30,7881,123,1231(A),False,27,6.448290736124084
2025-09-17,20:16:30,7881,120,1191(A),False,32,3.5103030731476634
2025-09-17,20:16:30,7881,123,1232(A),False,47,5.856158726045013
2025-09-17,20:16:30,7881,120,1198(A),False,54,0.4670398499871444
2025-09-17,20:16:30,7881,123,1229(A),False,62,2.3877160271720865
2025-09-17,20:16:30,7881,153 R,331(A),True,63,3.0255679820977264
2025-09-17,20:16:30,7881,153 R,328(C),True,80,2.7933967412116365
2025-09-17,20:16:30,7881,153 N,324(C),True,95,4.252791089816738
2025-09-17,20:16:30,5742,128 R,3881,True,6,2.1995861013742544
2025-09-17,20:16:30,5742,122 VERDE,4145,False,9,2.6854875993983702
2025-09-17,20:16:30,5742,122 ROJA,4166,False,17,3.415019615069301
2025-09-17,20:16:30,5742,128 R,3872,True,25,2.9999534567422246
2025-09-17,20:21:34,7881,153 R,327(C),True,2,1.3167391118485028
2025-09-17,20:21:34,7881,120,413(C),False,7,2.3083671174123257
2025-09-17,20:21:34,7881,153 N,339(A),True,18,4.705139199406773
2025-09-17,20:21:34,7881,123,1231(A),False,20,5.110282942293569
2025-09-17,20:21:34,7881,120,1191(A),False,27,3.564783634896663
2025-09-17,20:21:34,7881,153 R,1185(A),False,42,1.5869729344897352
2025-09-17,20:21:34,7881,120,1198(A),False,49,0.4852307077676414
2025-09-17,20:21:34,7881,123,1229(A),False,56,3.6171705426389464
2025-09-17,20:21:34,7881,153 R,331(A),True,58,2.1115037984055047
2025-09-17,20:21:34,7881,123,158(A),True,89,2.3222083355722702
2025-09-17,20:21:34,7881,153 N,324(C),True,90,3.5567274520999055
2025-09-17,20:21:34,5742,128 R,3881,True,0,0.7815272953956042
2025-09-17,20:21:34,5742,122 VERDE,4145,False,4,1.5565953606556007
2025-09-17,20:21:34,5742,122 ROJA,4166,False,11,3.7192474521466323
2025-09-17,20:21:34,5742,128 R,3872,True,19,3.2006192106065368
2025-09-17,20:21:34,5742,122 VERDE,4245,False,23,4.181572149131399
2025-09-17,20:26:38,7881,120,413(C),False,2,0.45692565366700527
2025-09-17,20:26:38,7881,153 N,339(A),True,14,4.003504661033315
2025-09-17,20:26:38,7881,123,1231(A),False,15,3.4561104051698703
2025-09-17,20:26:38,7881,123,363(C),False,21,5.038202209514026
2025-09-17,20:26:38,7881,120,1191(A),False,22,3.564783634896663
2025-09-17,20:26:38,7881,153 R,330(A),True,25,4.755657695171339
2025-09-17,20:26:38,7881,153 R,1185(A),False,37,3.3473842569430845
2025-09-17,20:26:38,7881,120,1198(A),False,44,2.0298663448094367
2025-09-17,20:26:38,7881,123,1229(A),False,51,5.689181469394887
2025-09-17,20:26:38,7881,153 R,331(A),True,53,0.7671524831716708
2025-09-17,20:26:38,7881,153 N,324(C),True,85,2.891881763146687
2025-09-17,20:26:38,5742,122 ROJA,4166,False,8,2.685856804021299
2025-09-17,20:26:38,5742,128 R,3872,True,16,3.703678385082023
2025-09-17,20:26:38,5742,122 VERDE,4245,False,18,4.183156253611859
2025-09-17,20:26:38,5742,122 VERDE,4253,False,29,4.173421955575733
2025-09-17,20:26:38,5742,128 R,4199,False,30,3.771408687484292
2025-09-17,20:31:42,7881,123,1231(A),False,8,1.9726337885613126
2025-09-17,20:31:42,7881,153 N,339(A),True,9,3.365138619703596
2025-09-17,20:31:42,7881,123,363(C),False,16,3.674727146487203
2025-09-17,20:31:42,7881,120,1191(A),False,20,3.564783634896663
2025-09-17,20:31:42,7881,153 R,330(A),True,20,4.758419458625324
2025-09-17,20:31:42,7881,153 R,1185(A),False,32,3.9144615827684985
2025-09-17,20:31:42,7881,120,1198(A),False,39,3.3754057979763035
2025-09-17,20:31:42,7881,153 R,331(A),True,48,0.5082477702853746
2025-09-17,20:31:42,7881,120,1186(A),False,57,0.6977418465134446
2025-09-17,20:31:42,7881,123,158(A),True,79,0.031121425353702804
2025-09-17,20:31:42,7881,153 N,324(C),True,80,2.4821992606186507
2025-09-17,20:31:42,5742,122 ROJA,4166,False,3,1.4031763118597675
2025-09-17,20:31:42,5742,128 R,3872,True,12,2.8616006752268635
2025-09-17,20:31:42,5742,122 VERDE,4245,False,17,3.4678087110229954
2025-09-17,20:31:42,5742,122 ROJA,4151,False,19,4.021497082215437
2025-09-17,20:31:42,5742,122 ROJA,4241,False,20,4.0347949422555285
2025-09-17,20:31:42,5742,122 VERDE,4156,False,22,4.156336628610337
2025-09-17,20:31:42,5742,122 VERDE,4253,False,24,4.176105248195841
2025-09-17,20:31:42,5742,128 R,4199,False,26,3.0664954441482797
2025-09-17,20:36:46,7881,153 N,339(A),True,6,2.3980063107288734
2025-09-17,20:36:46,7881,123,363(C),False,11,3.0667569470798073
2025-09-17,20:36:46,7881,120,1191(A),False,14,3.3513546412551904
2025-09-17,20:36:46,7881,153 R,330(A),True,16,4.557668023084612
2025-09-17,20:36:46,7881,153 R,1185(A),False,27,4.460031555206984
2025-09-17,20:36:46,7881,120,1198(A),False,33,3.4364692756522546
2025-09-17,20:36:46,7881,153 R,331(A),True,43,2.3560747659014907
2025-09-17,20:36:46,7881,120,1186(A),False,51,0.239056363877908
2025-09-17,20:36:46,7881,153 N,324(C),True,75,2.8420616928925764
2025-09-17,20:36:46,7881,123,1138(A),False,89,2.100999163365724
2025-09-17,20:36:46,5742,128 R,3872,True,8,2.270177588463383
2025-09-17,20:36:46,5742,122 VERDE,4245,False,10,2.9251684109273772
2025-09-17,20:36:46,5742,122 ROJA,4151,False,18,4.011238333385151
2025-09-17,20:36:46,5742,122 VERDE,4253,False,19,4.173002941726683
2025-09-17,20:36:46,5742,122 ROJA,4241,False,20,4.046879468916013
2025-09-17,20:36:46,5742,122 VERDE,4156,False,22,4.155594052350353
2025-09-17,20:36:46,5742,128 R,4199,False,23,2.9912826908770485
2025-09-17,20:41:50,7881,153 N,339(A),True,0,0.7452621550359099
2025-09-17,20:41:50,7881,120,1191(A),False,8,2.799013626342182
2025-09-17,20:41:50,7881,153 R,330(A),True,10,3.474555265494441
2025-09-17,20:41:50,7881,153 R,1185(A),False,22,4.75491287217694
2025-09-17,20:41:50,7881,123,1232(A),False,22,5.590442041804198
2025-09-17,20:41:50,7881,120,1198(A),False,28,3.556147614579845
2025-09-17,20:41:50,7881,120,1186(A),False,46,1.6179907615750244
2025-09-17,20:41:50,7881,153 R,328(C),True,55,2.051685258921102
2025-09-17,20:41:50,7881,123,158(A),True,69,2.101622313346095
2025-09-17,20:41:50,7881,153 N,324(C),True,70,3.4946890711523753
2025-09-17,20:41:50,7881,123,1138(A),False,84,0.716369210040841
2025-09-17,20:41:50,5742,122 VERDE,4245,False,4,1.553112680429189
2025-09-17,20:41:50,5742,128 R,3872,True,4,1.6466490100621376
2025-09-17,20:41:50,5742,122 VERDE,4253,False,18,3.5297043439759492
2025-09-17,20:41:50,5742,122 ROJA,4151,False,19,4.00747109076562
2025-09-17,20:41:50,5742,128 R,4199,False,20,3.2303129535494284
2025-09-17,20:41:50,5742,122 ROJA,4241,False,20,4.047789560562416
2025-09-17,20:41:50,5742,122 VERDE,4156,False,21,4.152865539418627
2025-09-17,20:46:55,7881,123,363(C),False,0,0.2648313759092312
2025-09-17,20:46:55,7881,120,1191(A),False,0,0.7447754808802307
2025-09-17,20:46:55,7881,153 R,330(A),True,7,3.0172058843729546
2025-09-17,20:46:55,7881,123,1232(A),False,15,3.423779394860709
2025-09-17,20:46:55,7881,153 R,1185(A),False,17,4.8279009866715725
2025-09-17,20:46:55,7881,120,1198(A),False,23,3.556140849126194
2025-09-17,20:46:55,7881,123,1229(A),False,31,6.731457719334509
2025-09-17,20:46:55,7881,153 R,331(A),True,33,4.3525906198535
2025-09-17,20:46:55,7881,120,1186(A),False,41,3.452680211478771
2025-09-17,20:46:55,7881,153 N,324(C),True,65,3.1646862343199147
2025-09-17,20:46:55,5742,128 R,3872,True,0,0.9252625399498593
2025-09-17,20:46:55,5742,122 VERDE,4253,False,11,3.1949016881157837
2025-09-17,20:46:55,5742,128 R,4199,False,12,3.0205360370560443
2025-09-17,20:46:55,5742,122 ROJA,4151,False,16,3.759361330863855
2025-09-17,20:46:55,5742,122 ROJA,4241,False,19,4.054161982824572
2025-09-17,20:46:55,5742,122 VERDE,4156,False,21,4.163497082524522
2025-09-17,20:46:55,5742,128 R,3871,True,30,3.676456355388821
2025-09-17,20:51:58,7881,153 R,330(A),True,0,1.3015102968082337
2025-09-17,20:51:58,7881,123,1232(A),False,10,2.123545089335949
2025-09-17,20:51:58,7881,153 R,1185(A),False,13,3.845743280060838
2025-09-17,20:51:58,7881,120,1198(A),False,19,3.5570020650149283
2025-09-17,20:51:58,7881,123,1229(A),False,26,6.7322074784765915
2025-09-17,20:51:58,7881,153 R,331(A),True,28,4.751430454558748
2025-09-17,20:51:58,7881,120,1186(A),False,36,3.348311927135555
2025-09-17,20:51:58,7881,120,1145(A),False,54,0.2929110961082385
2025-09-17,20:51:58,7881,123,158(A),True,59,4.388598550665661
2025-09-17,20:51:58,7881,153 N,324(C),True,60,2.1964264770364266
2025-09-17,20:51:58,5742,122 VERDE,4253,False,7,2.2458552041242665
2025-09-17,20:51:58,5742,128 R,4199,False,8,2.375306688773566
2025-09-17,20:51:58,5742,122 ROJA,4151,False,12,3.6272493421854706
2025-09-17,20:51:58,5742,122 ROJA,4241,False,15,3.43360260188961
2025-09-17,20:51:58,5742,122 VERDE,4156,False,21,4.152560577107372
2025-09-17,20:51:58,5742,128 R,3871,True,25,2.998439423622608
2025-09-17,20:57:02,7881,153 R,1185(A),False,9,3.3733301991698976
2025-09-17,20:57:02,7881,120,1198(A),False,16,3.4195979445692744
2025-09-17,20:57:02,7881,123,1229(A),False,19,4.441657330497687
2025-09-17,20:57:02,7881,153 R,331(A),True,22,4.757694335429865
2025-09-17,20:57:02,7881,120,1186(A),False,31,3.554424804594997
2025-09-17,20:57:02,7881,153 R,328(C),True,39,2.0278819137179793
2025-09-17,20:57:02,7881,120,1145(A),False,49,2.0022645408710127
2025-09-17,20:57:02,7881,153 N,324(C),True,54,1.8284707554961253
2025-09-17,20:57:02,7881,123,158(A),True,54,5.811372997536295
2025-09-17,20:57:02,7881,123,1138(A),False,69,2.37983793507032
2025-09-17,20:57:02,5742,122 VERDE,4253,False,0,0.6353135296082453
2025-09-17,20:57:02,5742,128 R,4199,False,4,1.5840447564848876
2025-09-17,20:57:02,5742,122 ROJA,4241,False,7,3.590789665875245
2025-09-17,20:57:02,5742,122 ROJA,4151,False,8,2.6915136391453025
2025-09-17,20:57:02,5742,128 R,3871,True,21,3.063606573781301
2025-09-17,20:57:02,5742,122 VERDE,4156,False,21,4.154090238379905
2025-09-17,21:02:07,7881,123,1232(A),False,0,0.27894748306803047
2025-09-17,21:02:07,7881,153 R,1185(A),False,5,2.400135101855272
2025-09-17,21:02:07,7881,120,1198(A),False,10,3.26400768727811
2025-09-17,21:02:07,7881,123,1229(A),False,16,3.5505446219740553
2025-09-17,21:02:07,7881,153 R,331(A),True,17,4.796238394416914
2025-09-17,21:02:07,7881,120,1186(A),False,26,3.556140849126194
2025-09-17,21:02:07,7881,153 R,328(C),True,34,3.1098287742877324
2025-09-17,21:02:07,7881,120,1145(A),False,44,3.3131964474318396
2025-09-17,21:02:07,7881,153 N,324(C),True,49,0.362401438419647
2025-09-17,21:02:07,7881,123,158(A),True,49,6.545103780694792
2025-09-17,21:02:07,5742,122 ROJA,4241,False,0,3.590789665875245
2025-09-17,21:02:07,5742,122 ROJA,4151,False,4,1.6064498268342406
2025-09-17,21:02:07,5742,128 R,3871,True,15,3.3184895637755445
2025-09-17,21:02:07,5742,122 VERDE,4156,False,22,4.256919430666259
2025-09-17,21:07:11,7881,153 R,1185(A),False,0,0.26719275678046955
2025-09-17,21:07:11,7881,120,1198(A),False,4,1.3363485131063868
2025-09-17,21:07:11,7881,123,1229(A),False,10,2.215814370442567
